default,student,balance,income
No,No,0.0,32944.9958224
No,No,638.540333213,20607.4593038
No,No,570.930887565,46840.7212579
No,No,1056.44366196,31268.7370023
No,No,1522.85515472,35805.2559667
No,No,977.321555534,35296.28141
No,No,743.565013575,28893.8760062
No,No,352.033277917,38259.2240933
No,No,318.209460808,48975.3674287
No,Yes,674.850939233,15798.1345957
No,No,268.954349522,55892.7271051
No,Yes,1023.20547853,17694.9655968
No,No,718.15691682,42172.0052138
No,No,843.290805163,41692.4222129
No,No,866.729785018,36452.7221235
No,No,449.949321999,38987.0248623
No,No,459.101423002,45043.6664006
No,Yes,760.219529926,17657.9855126
No,No,1160.827632,26022.9525906
No,No,1317.51298657,49285.5454684
No,Yes,561.781867072,18470.2826118
No,Yes,176.533834592,15175.5860363
No,Yes,1059.23634057,12601.4712133
No,No,526.79848962,28491.4805027
No,No,20.9645038465,62862.7518268
No,No,528.94246346,42134.2706303
No,No,1561.53353017,54594.8467077
No,No,963.722811166,47605.7685862
No,Yes,1227.36527335,12128.1481729
No,No,1209.37735857,35071.3166164
No,Yes,671.175868768,17564.9547548
No,No,275.624646695,35761.3165022
No,No,776.188872959,34140.9803931
No,Yes,699.303115031,19789.5306649
No,Yes,606.125134637,16957.6487635
No,Yes,1231.21292304,20000.0625454
Yes,No,1408.4380846,48012.9135707
No,No,338.495470669,34332.843241
No,No,1380.48149032,24856.643061
No,No,1316.4218103,45806.9015129
No,No,1046.18204494,48752.131762
No,Yes,904.68425501,17281.1191657
No,No,1281.52064804,37665.29394
No,No,0.0,46597.4950794
No,Yes,501.111644712,22393.27308
No,No,1085.95015026,36532.718758
No,No,351.945107393,48726.047671
Yes,No,1803.17025901,36192.6302249
No,No,666.622349038,44931.9397556
No,No,154.703583999,33162.1932088
No,No,360.089179178,44448.9158032
No,No,105.441003839,35291.4633498
No,No,492.428292482,25848.9885017
No,Yes,1232.42246851,24093.2964373
No,No,1154.39852948,20457.2207787
No,Yes,1113.32696441,14579.6569774
No,Yes,699.698037443,22590.667975
No,Yes,1001.78568341,24771.7269374
No,Yes,1217.22694663,16449.9989993
No,No,1156.93399834,45325.3409651
No,Yes,1637.4507138,18766.855178
No,No,824.241432582,53320.2829354
No,No,662.34289718,49885.0191183
No,No,617.640764161,37604.9335639
No,No,271.451911186,34863.1041959
No,Yes,688.181241721,18755.9532326
No,No,797.709165567,39677.6972051
No,No,464.404331085,53215.9315773
No,Yes,976.202217528,23191.7707042
No,No,1430.76614709,45672.5199669
No,Yes,1208.1444824,17721.2936624
No,No,0.0,41960.1744984
No,Yes,402.358799457,15256.4841845
No,Yes,824.51437791,15309.2762101
No,Yes,1060.87882369,11041.3314996
No,No,310.495919328,47427.3290911
No,No,691.418498586,40232.6566576
No,No,23.1522666944,42016.8990932
No,Yes,913.276157564,20446.2030007
No,No,970.816438216,35835.3550804
No,No,1148.44753761,39662.1224083
No,No,1638.68704646,38441.1580319
No,Yes,0.0,19134.4447505
No,Yes,1448.95020726,28273.8353886
No,Yes,1286.83975635,17464.9935282
No,No,762.073599589,48268.5913873
No,No,977.576527456,51074.2127414
No,No,368.768052365,45647.2976096
No,No,267.959338826,46134.6226562
No,Yes,503.156388315,18728.296936
No,No,0.0,48523.3355536
No,No,282.602877141,56118.3223997
No,No,748.057043339,47775.1808227
No,No,999.65401357,27564.6887064
No,No,494.660496039,47035.754678
No,No,1022.68238814,22588.5554728
No,Yes,1135.21787066,19062.5968718
No,No,707.802330264,40140.8004546
Yes,Yes,1954.3216892,17137.4737239
No,Yes,1282.35040946,7230.03047089
No,No,808.616921547,23519.6725548
No,Yes,1219.93375085,21765.3821156
No,No,481.880421732,44137.0795
No,No,409.41174915,53624.4577498
No,No,1157.27734674,31369.4919407
Yes,No,1424.93289001,27668.9522355
No,No,0.0,58825.615126
No,No,687.069130738,34434.2182341
No,No,1435.66293303,31507.0892769
No,No,188.544102041,49697.2317876
No,No,1084.38749896,34558.6157778
No,No,644.618590793,37452.0672064
No,No,1345.56313071,38602.1129817
No,Yes,733.719463533,27165.4799805
No,Yes,744.178014844,20773.6273993
No,No,0.0,29542.0253992
No,Yes,1395.96188165,23717.8511139
Yes,No,1920.24233206,57242.983407
No,No,538.413267909,40773.9414588
No,Yes,385.698262315,18352.4362518
No,Yes,1350.75757689,19692.9187843
No,No,1567.76385602,39201.2418579
No,No,753.686888348,42230.647773
No,No,72.3719533701,28717.9406215
No,Yes,675.036024407,21115.793123
No,Yes,980.164350015,13713.5022348
No,Yes,910.38360465,19163.8069882
No,Yes,1262.88429916,14340.5079414
No,No,621.312719186,39372.0771909
No,No,643.402638639,50208.8237204
No,Yes,728.259291665,13438.985556
No,No,459.260227694,59731.2887825
No,No,289.616664243,49066.8336533
No,Yes,784.746614098,11642.9222904
No,Yes,712.594773207,18441.0261224
No,No,1096.00360127,52030.9726046
No,Yes,435.485531143,19899.7545673
No,No,688.022470133,29019.8178882
No,No,599.428358614,36654.6481748
No,No,68.7562944774,45811.742944
No,Yes,765.136998639,14290.2676306
No,No,1273.1245707,57688.5680466
No,No,1078.62106094,46060.0847662
No,No,1677.34895638,44972.7098631
No,No,531.756183939,42365.0736708
No,Yes,631.172612416,11075.8940579
No,No,1081.47853357,34072.6438141
No,No,368.515345586,60953.8247891
No,No,343.726999113,38054.5553979
No,No,1715.28268889,60137.6336768
No,No,450.335579768,20080.1021193
No,No,740.580773423,20717.5444448
No,No,0.0,26237.474342
No,No,475.869038714,35621.6911157
No,Yes,1383.74505861,14633.9858801
No,Yes,406.482384905,22708.9010796
No,No,857.261565698,34406.6108232
No,Yes,1637.23520109,16751.1697506
No,No,1094.31587153,34854.3423889
No,No,1213.12707352,47848.0479031
No,Yes,1074.74640641,22729.3086501
No,Yes,1010.2126334,13469.866648
No,No,416.12828644,21960.6245555
No,Yes,675.841346529,17801.4743556
No,No,0.0,36338.848496
No,No,867.304173246,29541.0431471
No,No,843.907303418,23956.5193676
No,No,766.430430039,39078.7969996
No,No,1286.5372325,46337.1238933
No,No,1142.93515352,34401.6671118
No,Yes,925.411287617,15120.3356226
No,Yes,1110.45382301,14965.4373854
No,Yes,938.605975477,24392.1040357
No,No,321.039742946,37026.5871638
No,No,943.387640676,39415.5956473
No,No,511.598770168,54002.5116639
No,No,743.849598629,24303.4676266
No,No,1089.57706066,46890.2154038
No,No,0.0,46275.3634688
No,No,0.0,31511.6574647
No,No,1282.32124737,37437.7109632
No,No,1373.79679232,36888.9284104
No,No,1228.33429993,43577.6694917
No,No,1536.78831191,34734.8638836
No,No,735.470434133,53312.5305272
No,Yes,1142.42760502,26114.4031522
No,No,1490.71507559,36417.4000414
No,No,880.032832525,60203.8815636
No,No,2.84301484022,39923.8192961
Yes,Yes,2066.69560265,10470.636
Yes,No,2343.7975127,51095.2939288
No,No,929.745481691,36071.524264
No,Yes,764.627790674,26188.0694951
No,No,504.604495229,31870.0182915
No,No,685.206941441,40555.7998847
No,No,473.027457975,43016.8607305
No,No,1302.55349925,32235.0524502
No,No,435.004134229,30828.8603927
No,No,601.838500949,37697.3700512
No,No,456.763657699,50160.6336955
No,No,1065.04291804,37747.1040517
No,No,1153.33189611,37936.0870765
No,No,59.6330014772,35709.738463
No,Yes,1106.43067394,16960.6941248
No,Yes,1106.45352459,14840.9381345
No,Yes,385.430994049,21619.6634121
No,No,0.0,45025.5116483
No,No,727.95748204,53606.9731408
No,No,1028.77760891,36276.0851393
No,Yes,1035.91668863,10607.906135
No,No,974.597718681,25316.8587476
No,No,772.809219891,39944.6072004
No,No,1014.97397937,41993.6406135
No,Yes,0.0,10276.2561073
No,Yes,1403.7893407,22893.9605151
No,No,580.423341334,25926.2350881
No,No,499.550744378,45954.6712416
No,Yes,748.236205405,11613.2229514
No,No,568.093969521,31392.0669487
No,No,1366.72577354,35425.512077
No,No,511.678894076,32693.8508798
No,Yes,678.217875306,19979.6939941
No,Yes,1692.42056037,7761.34290395
No,No,631.804597881,32752.5192558
No,No,585.050054613,34297.5652718
No,No,1173.4907916,44134.7448733
No,No,544.237427621,43306.6211366
Yes,Yes,1985.32173868,22248.4026596
No,No,1011.0609043,38001.7121027
No,No,1231.21451695,48156.3575591
No,No,875.842483028,45524.5321992
No,No,1516.06538379,59194.2392056
No,No,563.121261147,30226.4827235
No,Yes,1244.56692704,21717.4758714
No,Yes,1215.64346802,16403.6857648
No,No,1077.74712734,30133.2576289
No,Yes,1393.91636806,16658.4830766
No,No,803.570067411,45353.9706804
No,No,916.749237784,58469.9335613
No,No,147.049333558,52074.5106972
No,No,734.47278062,46805.5530164
No,Yes,996.205915013,13647.535745
No,No,1883.2002066,47438.2557139
No,No,1271.11569766,40578.3161859
No,No,173.733418052,32480.5339803
No,No,1004.18766454,37132.657214
No,Yes,2033.36249605,18549.7453854
No,No,269.35786181,40883.1854708
No,No,441.701436037,44227.910267
No,No,1471.60862883,61385.5998656
No,Yes,1133.82200396,16602.0280193
No,No,843.352661072,51736.9102505
No,No,250.468332543,42309.0828207
No,No,1569.7282733,30604.2864483
No,Yes,995.347111841,11690.7412582
Yes,No,1572.3455897,37895.1730685
No,No,1570.41617902,49501.8103764
No,No,645.931623041,39695.6272589
No,No,1001.85301122,32748.630937
No,Yes,905.231295488,15699.898459
No,Yes,859.379689793,19287.5036985
No,No,1670.85028486,54442.2661966
No,No,391.256627668,33651.4055616
No,No,670.008248424,35919.7967694
No,No,1036.05383453,44869.4601898
No,No,481.989491305,19240.3142866
No,Yes,542.769255622,17664.8814338
No,Yes,887.288924292,17409.0311196
No,Yes,1465.84955404,17678.7363066
No,Yes,1545.63745986,13959.9936736
No,No,262.791336187,28974.7505491
No,Yes,793.796375781,21172.4041224
No,No,1192.76615833,45902.5075547
No,Yes,1120.32087759,29045.4067978
No,Yes,514.199497794,21482.0348084
No,No,710.760427504,53050.4853756
No,No,1176.24327054,27956.782897
Yes,No,1805.55958801,40119.7878294
No,No,124.828459522,39478.3000749
No,No,1056.99323893,45489.8966759
No,Yes,904.994670663,19108.7423328
No,No,1402.1201384,41275.6454675
No,No,7.06953029159,48711.6374862
No,Yes,733.783390425,16124.3542489
No,No,612.960653043,43392.8870893
No,No,998.704699011,46697.7777729
No,No,1078.45700053,33001.1265148
No,No,638.476386397,53034.5523323
No,Yes,890.048104543,15156.9191332
No,No,815.682132477,53817.2797514
No,No,1276.98264992,40611.3486879
No,No,671.185770842,44120.641739
No,No,818.284346639,48490.812188
No,No,1371.33089893,35820.6298329
No,No,897.495756051,47816.4116103
No,Yes,699.696422431,17318.8818697
No,No,848.940738137,35534.983891
No,No,0.0,27297.9095207
No,Yes,1660.86106385,13694.8564537
No,No,1475.50384684,44769.1221419
No,No,0.0,22431.4535443
No,No,1186.96435588,33439.8363962
No,No,844.403802607,36854.6363432
No,Yes,1540.30882374,15241.0158797
No,No,679.707580876,29534.8214633
Yes,No,1650.57800035,31514.2596521
No,Yes,614.783859495,18487.2337118
No,No,1379.67804382,31766.2935986
No,Yes,770.105538488,15284.719926
No,No,1209.54028192,40805.7776316
No,Yes,1380.9698186,13633.4334736
No,No,1349.10644292,28340.4373631
No,Yes,1051.39385283,23520.4259954
No,Yes,428.425822056,15446.9580283
No,No,1714.18602955,52779.0888169
No,Yes,1647.80128271,15392.2129769
No,No,482.975818835,47924.6766405
Yes,No,2124.6713134,44520.0001026
No,No,297.838221601,34549.4626311
No,No,1201.34804245,35858.4042877
No,No,811.241947619,26448.328497
No,No,0.0,36201.5388733
No,No,585.804176769,30143.3285117
No,No,511.321854984,38510.1609106
No,No,1249.19417417,45586.8902165
No,No,48.9655502639,27069.739784
No,No,863.574709913,32889.3839614
No,No,1579.35946544,50216.5716279
No,No,800.609332849,50324.5549268
No,Yes,1356.53469066,19480.543773
Yes,Yes,1704.57852928,16887.4051367
No,Yes,528.585688721,19621.6292186
No,Yes,1390.507666,15885.5107827
No,Yes,333.541196217,27321.5578348
No,No,1569.5562986,36306.0194415
No,No,1509.78088703,43650.4185058
No,No,961.241554484,31647.2874845
No,No,1443.50744678,47205.3486598
No,No,0.0,37605.3793937
No,No,895.395951815,48939.7356573
No,No,1355.86684293,45537.9549161
No,Yes,960.113985595,24326.0602735
No,No,1164.4764001,36997.7189763
No,No,535.182915812,37042.7664905
No,Yes,1424.77292741,21852.929881
No,No,773.172491508,50069.2088216
No,No,685.192569603,33185.0104379
No,No,343.768806093,51626.1356931
No,Yes,1513.54156844,23556.6905037
No,No,415.003634136,37859.314458
No,No,1034.36018039,25111.2125512
No,No,1115.89600839,21646.3059481
No,Yes,748.746430922,17440.6265501
No,No,291.408728923,54408.7889763
No,Yes,453.929798647,12665.3069954
No,No,889.565857037,49941.0886298
No,No,345.19062441,48111.4462184
No,No,393.828577984,28362.6246288
No,Yes,991.093996283,16842.4361428
No,No,4.46645782066,45157.9096158
No,No,660.058918685,39163.3272652
No,Yes,1168.86840328,18113.3437664
No,No,528.867388165,38881.4762649
No,No,89.3340476687,36515.9815919
No,Yes,196.776728725,15858.3533013
No,No,1637.34775868,37676.6631174
No,No,574.955357679,33517.2110282
No,No,969.134944037,29705.0413235
No,Yes,1049.24131055,23332.483841
No,No,772.531269675,23222.7397654
No,No,1304.06828488,26219.3231449
No,No,875.875269355,37160.9607959
No,No,587.074529855,34975.9764732
No,Yes,495.136132955,15519.4851236
No,No,131.633998251,42028.0085987
No,No,1333.18212764,19396.03188
Yes,No,1819.2490946,49621.0561715
No,No,953.816075508,45281.3698501
No,No,327.038582492,51348.9372687
No,No,989.63631,27318.9437058
No,No,1109.2214833,56680.1375308
No,Yes,0.0,9321.46373432
No,Yes,635.394657998,18344.0754556
No,No,100.021825035,48377.6412808
No,No,264.968054126,36842.8226614
No,No,465.845663825,52714.0888633
No,No,1227.26180035,49697.0461842
No,No,1378.67764271,30862.9963587
No,No,715.656721729,23266.135688
No,Yes,0.0,21719.4548323
No,No,1335.2302814,43660.3917145
No,No,1576.90364669,35117.8053539
No,Yes,1232.59035337,22108.5803669
No,No,1613.71411366,47151.6097573
No,No,763.743166121,59856.7966745
No,No,741.43015899,32951.1793552
No,No,325.586549914,45809.9842405
Yes,No,1797.76701895,47068.7246056
No,No,899.90270039,47093.7383772
Yes,No,1605.21458639,26149.148223
No,No,0.0,42879.3969382
No,No,886.689023472,50507.9308095
No,No,1008.29063505,30801.0897522
No,Yes,1034.50445306,19105.6282177
No,Yes,1125.73450732,23410.099412
No,Yes,1070.95073407,12707.5804117
No,No,920.408497829,40536.6424788
No,Yes,734.73316489,10816.9497658
No,No,1701.68848691,38567.2047054
No,No,1453.31617301,29830.0567407
No,No,294.024346116,49988.1473141
No,No,1302.47913158,43154.3929273
No,No,1135.18798441,47075.0323003
No,No,1123.63313874,17292.3031718
No,Yes,483.109799304,15067.3137084
No,No,1669.50268696,30259.2563695
No,Yes,1051.37688912,13271.464692
No,Yes,778.340916812,23737.2667567
No,No,37.9908485136,43787.7818951
No,No,599.879669777,51733.8251737
No,Yes,1037.64286692,22889.4889816
No,No,1187.4636076,37092.5904084
No,No,1287.20589549,37135.3639399
No,No,599.380380137,58909.3442631
No,No,278.078455799,33811.6692142
No,No,536.700808564,35786.5148166
No,No,626.514786193,55155.0778632
No,No,0.0,54298.8596097
No,No,885.510006686,42683.4797282
No,Yes,1314.84172414,15965.4150053
No,No,580.164720973,31879.1389339
No,No,1144.53051108,40998.9273366
No,No,0.0,55435.4305475
No,No,321.308581364,33136.3364818
No,No,776.395873648,49705.8161799
No,No,519.308691599,42861.9326596
No,No,892.28107182,40492.1005818
No,Yes,945.054954473,21095.5381789
No,No,840.236847474,24801.3681067
No,No,660.533671838,31480.0408165
No,No,213.010073963,38950.6000661
No,No,506.824141742,50493.0952625
No,No,884.66067155,35324.0202172
No,Yes,296.462756022,20138.2469854
No,Yes,700.075337654,14828.5505925
No,No,927.468684967,44308.2823245
No,Yes,1172.27349764,22792.621691
No,No,841.526249579,40239.6773987
No,No,49.6823973018,47026.0385452
No,Yes,903.916652133,20246.3932304
No,No,600.182700852,50578.0542344
No,Yes,1749.12218401,21359.1315466
Yes,Yes,1893.02300431,16853.3295654
No,Yes,1636.51972469,17533.342201
No,Yes,1533.91193641,16453.8830816
No,Yes,1523.7225708,15708.9577283
No,Yes,1156.62020011,11102.5681462
Yes,Yes,2168.45319611,24648.9799158
No,No,456.830738069,39629.5808402
No,No,1616.1685864,39654.6188645
No,Yes,1311.86009883,15565.1976959
No,Yes,437.068295608,21638.9478395
No,No,683.114615596,31615.3655535
No,Yes,1327.28243903,15819.3593199
No,No,797.630942096,54042.3622475
No,No,635.707607613,26084.6960491
No,Yes,1312.88531955,16221.2028922
No,Yes,944.832846719,23323.822731
Yes,No,1838.87136893,32129.3398189
No,No,267.372318799,41183.6574863
No,Yes,723.540414656,28289.2359116
No,No,610.052170853,35855.3879303
No,No,1861.3176973,46653.5887356
No,No,0.0,34882.2285463
No,No,1577.9725436,50430.2398101
No,Yes,954.150390456,15969.8199668
No,No,204.396199566,38979.62388
No,Yes,1109.46821725,21663.1324734
No,No,771.224877649,47146.4395099
No,No,376.350443987,32168.4421592
No,Yes,1523.88009546,19342.9835196
No,Yes,1178.21173671,12077.0132632
No,Yes,1457.57538055,19668.1577589
No,Yes,1292.44731611,8231.03742327
No,No,1233.50222155,23031.6008933
No,No,542.140575136,22394.1911044
No,No,1381.81926934,48394.2896187
No,No,1157.7681128,49960.765206
No,No,744.493874513,24506.6781958
No,No,1387.49054933,40993.595339
Yes,No,1434.12771574,47311.5304211
No,No,1483.53656328,34156.3742031
No,No,1340.89319243,31959.9655972
No,No,972.09440156,26231.1459131
No,No,1511.87938712,36381.2376498
No,Yes,1111.99772246,20549.6203542
No,Yes,1555.563352,15957.3288312
No,No,1727.36514642,41707.4773033
No,No,25.7358488955,49089.604076
Yes,Yes,1895.33493298,16394.5081086
No,Yes,417.47825698,17787.9478233
No,No,247.199057193,37377.3578247
No,No,91.387698095,44091.8760023
No,Yes,617.089796004,22801.6639675
No,Yes,793.33378508,10487.9301783
No,Yes,1035.72096575,20393.2700246
No,No,826.981750401,35426.1807962
No,No,1734.45156392,31578.0049504
No,No,1069.62206039,40299.3199103
No,No,626.838428237,41334.183526
No,No,932.056966293,45505.3072243
No,No,1551.02773138,31768.0306082
No,Yes,315.090268399,22551.8912461
No,No,1059.35160533,41179.0100156
No,No,976.70404791,59291.7225669
No,Yes,562.558936899,11524.8103501
No,Yes,310.020277059,16382.1529297
No,No,936.944765021,40240.497108
No,No,0.0,43033.4922461
No,Yes,431.197047291,20301.4936696
No,No,1411.54871812,42956.631394
No,Yes,1183.45281522,16189.2883934
No,Yes,1849.60366586,16966.8859214
No,No,391.482079303,45821.633228
No,No,10.8849413074,32866.4452384
No,Yes,697.248632587,25730.9175826
No,No,175.054336958,22644.9958782
No,Yes,1094.74057905,19638.2654281
No,Yes,134.624041123,19464.2987073
No,No,1069.74833184,32441.2819776
No,No,1165.81259867,47005.5732859
No,No,321.218102078,43257.3534881
No,No,178.275032129,35615.9281066
No,Yes,953.858481812,18121.1133575
No,Yes,1335.812707,12843.4480324
No,Yes,853.594325403,25373.4621854
No,No,639.625674666,38660.9232246
No,No,1051.84774862,37160.2733032
No,No,335.107155767,36374.2143826
No,No,1193.76279236,34909.3088815
No,No,915.203083539,31422.9455472
No,No,426.087027439,15498.8694742
Yes,Yes,1805.618353,19168.0299741
No,No,717.478956365,37810.4721333
No,No,520.947287348,41039.2824541
No,No,1034.89243124,34539.8457595
No,Yes,1022.59833633,11739.0959841
No,No,617.591440462,43871.6979586
No,Yes,1322.16229346,16984.1982641
No,No,476.591394943,33760.4583098
No,No,1101.09122392,43035.5620762
No,Yes,1019.57911237,15833.7906504
No,No,329.44827264,43242.8753662
